subject,electrode_idx,model,mean_r2,std_r2,max_r2,min_r2,range_r2,best_alpha_mean,n_combinations,combinations,robust,subjectNum,elecNum,isRejectManual,parcLabel,ctxParc,wmParc,isRejectFSL_2wm,isRejectFSL,isWM,unknown_wmParc,groupLabels,isLeft,groupAvgCoords,Elec_index
7,126,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,129,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,130,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,131,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,132,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,133,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,134,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,135,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,136,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,137,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,138,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,139,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,140,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,141,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,142,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True,,,,,,,,,,,,,,
7,45,BERT,0.10442644357681274,0.0,0.10442644357681274,0.10442644357681274,0.0,7196.856730011521,1,"[('GNS', 'early', 'full_consolidation')]",False,7.0,46.0,0.0,S_orbital-H_Shaped,ctx_rh_S_orbital-H_Shaped,S_orbital-H_Shaped,0.0,0.0,0.0,0.0,rsO6 s7 e46,0.0,[ 25.52509994  25.66952875 -16.12181469],45.0
9,53,BERT,0.10691308975219727,0.0,0.10691308975219727,0.10691308975219727,0.0,7196.856730011521,1,"[('GS', 'late', 'full_consolidation')]",False,9.0,54.0,0.0,S_precentral-inf-part,Left-Cerebral-White-Matter,S_precentral-inf-part,0.0,0.0,1.0,0.0,K8 s9 e54,1.0,[-44.33197553 -27.96152062  48.38811586],53.0
9,36,T5,0.11578696966171265,0.0,0.11578696966171265,0.11578696966171265,0.0,7196.856730011521,1,"[('GS', 'last', 'full_consolidation')]",False,9.0,37.0,0.0,G_front_middle,ctx_lh_G_front_middle,G_front_middle,0.0,0.0,0.0,0.0,G9 s9 e37,1.0,[-48.21670073  15.54434653  42.17269051],36.0
