subject,electrode_idx,model,condition,layer,time_window,test_R_2,train_R_2,best_alpha,cv_R_2_mean
7,129,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,GPT,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,124,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,125,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
